canonical_match_id,sb_match_id,competition_label,season,kickoff_date,lake_sha256,lake_local_path,bridge_id,bridge_confidence,reconciliation_status,home_team_id,away_team_id,target_wdl,reg_home_goals,reg_away_goals,n_events,n_shots,n_shots_with_xg,xg_coverage,xg_fraction_shots,xg_present_snapshot_fraction,max_regulation_minute,has_extra_time,snapshot_count,target_eligible_wdl,target_eligible_xg,target_eligible_event_process,target_eligible_residual,target_eligible_near_term,target_eligible_discipline,target_eligible_power,exclusion_reason,primary_fold,loco_fold,is_2026_wc_excluded
fifa_world_cup_2018__sb8651,8651,FIFA World Cup 2018,2018,2018-07-07,903fe28488c56cbd041375f94571824aff6a64361c72645e2c97a0bec6773384,objects/90/903fe28488c56cbd041375f94571824aff6a64361c72645e2c97a0bec6773384.json,a9a64a22b2ffc08f,exact,exact,790,768,A,0,2,3303,20,20,available_verified,1.0,0.9209,95.033,False,139,True,True,True,True,True,True,True,,0,FIFA World Cup 2018,False
fifa_world_cup_2018__sb8652,8652,FIFA World Cup 2018,2018,2018-07-07,0c17c5424fef71cd74c10a67eca55007c2da5594d85af159cd384b3d974c56cd,objects/0c/0c17c5424fef71cd74c10a67eca55007c2da5594d85af159cd384b3d974c56cd.json,f20ad45ae3ae286c,exact,exact,796,785,D,1,1,4041,41,41,available_verified,1.0,0.9779,95.067,True,136,True,True,True,True,True,True,True,,0,FIFA World Cup 2018,False
fifa_world_cup_2018__sb8655,8655,FIFA World Cup 2018,2018,2018-07-10,531f7db538d1026ddef77178b939ee28c38ae7a15a91d07826e97d352d26464a,objects/53/531f7db538d1026ddef77178b939ee28c38ae7a15a91d07826e97d352d26464a.json,215789860f293ec9,exact,exact,771,782,H,1,0,3354,28,28,available_verified,1.0,0.8837,96.25,False,129,True,True,True,True,True,True,True,,0,FIFA World Cup 2018,False
fifa_world_cup_2018__sb8656,8656,FIFA World Cup 2018,2018,2018-07-11,3f6b7f638235421f6b2ca1b4b38f3cfedb89572a847a6a4e06d8ee4f4c137c13,objects/3f/3f6b7f638235421f6b2ca1b4b38f3cfedb89572a847a6a4e06d8ee4f4c137c13.json,03ed1fb199f84efc,exact,exact,785,768,D,1,1,4165,33,33,available_verified,1.0,0.9929,93.083,True,140,True,True,True,True,True,True,True,,0,FIFA World Cup 2018,False
fifa_world_cup_2018__sb8657,8657,FIFA World Cup 2018,2018,2018-07-14,6cc79ec754303d65ca3f2cbc4bd29384a8d6e6492e168991159a07a0ba7c626e,objects/6c/6cc79ec754303d65ca3f2cbc4bd29384a8d6e6492e168991159a07a0ba7c626e.json,17857e5a29cd6c34,exact,exact,782,768,H,2,0,4426,26,26,available_verified,1.0,0.9739,93.067,False,153,True,True,True,True,True,True,True,,0,FIFA World Cup 2018,False
fifa_world_cup_2018__sb8658,8658,FIFA World Cup 2018,2018,2018-07-15,a9aa72c042153fa351c3591ee11e7fba95b0c8841c4489da4aa6809de1edbdf5,objects/a9/a9aa72c042153fa351c3591ee11e7fba95b0c8841c4489da4aa6809de1edbdf5.json,3f31d38173e6bc43,exact,exact,771,785,H,4,2,2978,23,23,available_verified,1.0,0.8125,95.05,False,128,True,True,True,True,True,True,True,,0,FIFA World Cup 2018,False
uefa_euro_2020__sb3788741,3788741,UEFA Euro 2020,2020,2021-06-11,b9ddce6bee771bdb1f3564c9ac0552619257e412d0767939f1e7f1500ace3062,objects/b9/b9ddce6bee771bdb1f3564c9ac0552619257e412d0767939f1e7f1500ace3062.json,713283908dc54cb9,exact,exact,909,914,A,0,3,3803,27,27,available_verified,1.0,0.9859,93.05,False,142,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788742,3788742,UEFA Euro 2020,2020,2021-06-12,1408d239936cecb7235754f17d73717292eff58e8e09ad8d0552707925fdda08,objects/14/1408d239936cecb7235754f17d73717292eff58e8e09ad8d0552707925fdda08.json,a020f406bb398cd2,exact,exact,776,1835,A,0,1,3488,23,23,available_verified,1.0,0.942,94.067,False,138,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788743,3788743,UEFA Euro 2020,2020,2021-06-12,38cf62081036062f3ad640a5ba6a0d99148e8fb078de9eedd37ede323e4f4e8d,objects/38/38cf62081036062f3ad640a5ba6a0d99148e8fb078de9eedd37ede323e4f4e8d.json,f0aad4d64180fc25,exact,exact,782,796,H,3,0,3856,14,14,available_verified,1.0,0.9091,91.933,False,99,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788744,3788744,UEFA Euro 2020,2020,2021-06-12,43b362fc808ac3217cb6f53f73774e3f9e3f793da8cde5b48a0816c3ebd50edf,objects/43/43b362fc808ac3217cb6f53f73774e3f9e3f793da8cde5b48a0816c3ebd50edf.json,505eb3b4c74cea39,exact,exact,907,773,D,1,1,2996,27,27,available_verified,1.0,0.9531,95.417,False,128,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788745,3788745,UEFA Euro 2020,2020,2021-06-13,79201b48256e507f904d405b7f75b3586d4fe3b864ec39a038f46cbad92de66c,objects/79/79201b48256e507f904d405b7f75b3586d4fe3b864ec39a038f46cbad92de66c.json,78fc76f069cfc8fc,exact,exact,768,785,H,1,0,3366,16,16,available_verified,1.0,0.9655,94.583,False,87,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788746,3788746,UEFA Euro 2020,2020,2021-06-13,15c2f6ef998f71c0e4ff602ed7551b1877f9f8c6e50e806841fcedb7e5e1d0c5,objects/15/15c2f6ef998f71c0e4ff602ed7551b1877f9f8c6e50e806841fcedb7e5e1d0c5.json,b427b77b3bfacca5,exact,exact,941,911,H,3,2,3969,22,22,available_verified,1.0,0.9612,95.067,False,129,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788747,3788747,UEFA Euro 2020,2020,2021-06-13,8712c3dd14a1b8dfa5994b95624e6948c781a3858762195d939cb70852970317,objects/87/8712c3dd14a1b8dfa5994b95624e6948c781a3858762195d939cb70852970317.json,19c3d7f47f2e0a6c,exact,exact,915,2358,H,3,1,3464,17,17,available_verified,1.0,0.9245,94.267,False,106,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788748,3788748,UEFA Euro 2020,2020,2021-06-14,a4a20bc3796e7a5e3fbe4fcf3e91a676d7b740e42a07715bcea59345c1b944eb,objects/a4/a4a20bc3796e7a5e3fbe4fcf3e91a676d7b740e42a07715bcea59345c1b944eb.json,32c37d211f9054b9,exact,exact,942,912,A,0,2,3440,29,29,available_verified,1.0,0.9728,94.517,False,147,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788749,3788749,UEFA Euro 2020,2020,2021-06-14,0a54ec9254bfa3cb869df320d74627c1d931dfe73ad1bf6113d26dc6f93d7f6f,objects/0a/0a54ec9254bfa3cb869df320d74627c1d931dfe73ad1bf6113d26dc6f93d7f6f.json,d666c699578bb19e,exact,exact,789,908,A,1,2,3628,29,29,available_verified,1.0,0.9609,94.45,False,128,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788750,3788750,UEFA Euro 2020,2020,2021-06-14,d580719d87a47a84f49be09af6e13f4ae592201fe51626bef9d479d76f2ab14f,objects/d5/d580719d87a47a84f49be09af6e13f4ae592201fe51626bef9d479d76f2ab14f.json,a8c0589ec43e31a0,exact,exact,772,790,D,0,0,3677,21,21,available_verified,1.0,0.9318,96.2,False,132,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788751,3788751,UEFA Euro 2020,2020,2021-06-15,b8538cde72d2596c3eade9546a36edd2dfdc462cdfe836863dd2ad161ced2748,objects/b8/b8538cde72d2596c3eade9546a36edd2dfdc462cdfe836863dd2ad161ced2748.json,61f7bbdfba875d80,exact,exact,771,770,H,1,0,4031,14,14,available_verified,1.0,0.9619,98.117,False,105,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788752,3788752,UEFA Euro 2020,2020,2021-06-15,1fe3809da92ce4330e12e3b729f48d77174e481875d12737c90f04144cabf7cd,objects/1f/1fe3809da92ce4330e12e3b729f48d77174e481875d12737c90f04144cabf7cd.json,29a98ad7047635aa,exact,mismatch_regulation_goals,916,780,A,0,2,3709,16,16,available_verified,1.0,0.9836,95.033,False,122,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788753,3788753,UEFA Euro 2020,2020,2021-06-16,0f25b7260cc4b7dab280a53b290c87a3c9c41b3629b4d8c8a509cb20ee7a2f7d,objects/0f/0f25b7260cc4b7dab280a53b290c87a3c9c41b3629b4d8c8a509cb20ee7a2f7d.json,675e684e7109a08b,exact,exact,1835,796,A,0,1,3805,25,25,available_verified,1.0,0.9873,96.817,False,158,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788754,3788754,UEFA Euro 2020,2020,2021-06-16,9eee7a755c14758638de7d6e8f50c26021650da3128d2a99c7b4e1e9d1a2e1e6,objects/9e/9eee7a755c14758638de7d6e8f50c26021650da3128d2a99c7b4e1e9d1a2e1e6.json,8b9ab1401c13abe7,exact,exact,914,773,H,3,0,3830,19,19,available_verified,1.0,0.8655,93.067,False,119,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788755,3788755,UEFA Euro 2020,2020,2021-06-16,4cd736b2ab37ec319086fb9f92f089ffe03e2d16629492e5ebebb17735790fbb,objects/4c/4cd736b2ab37ec319086fb9f92f089ffe03e2d16629492e5ebebb17735790fbb.json,9a487d384135721f,exact,mismatch_regulation_goals,909,907,A,0,1,3262,34,34,available_verified,1.0,0.9691,96.517,False,162,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788756,3788756,UEFA Euro 2020,2020,2021-06-17,120470b3f95d62c23307f60bf3cde62f92665124882cb77538abf8df29911bdb,objects/12/120470b3f95d62c23307f60bf3cde62f92665124882cb77538abf8df29911bdb.json,a8e8ca9fde822f09,exact,exact,941,915,H,2,0,3748,23,23,available_verified,1.0,0.9328,94.517,False,119,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788757,3788757,UEFA Euro 2020,2020,2021-06-17,3d55557e05be42ec58423de4039c0090320d693330ae8c11db4193e7e0e1135a,objects/3d/3d55557e05be42ec58423de4039c0090320d693330ae8c11db4193e7e0e1135a.json,1ab6a85d8bd3d52f,exact,exact,776,782,A,1,2,3978,27,27,available_verified,1.0,0.9769,95.55,False,130,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788758,3788758,UEFA Euro 2020,2020,2021-06-17,15cc8ed4221036b50de6ec0d1ccdb3f1f0b9ce1a92f7a0f5484228af0962b446,objects/15/15cc8ed4221036b50de6ec0d1ccdb3f1f0b9ce1a92f7a0f5484228af0962b446.json,2dd372e227590dc3,exact,exact,911,2358,H,2,1,3337,30,30,available_verified,1.0,0.9375,94.933,False,128,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788759,3788759,UEFA Euro 2020,2020,2021-06-18,6ee3af3dc9754aa344baee37ee694e4ac8f3e9b9a55bb2989bcf33265e4a8507,objects/6e/6ee3af3dc9754aa344baee37ee694e4ac8f3e9b9a55bb2989bcf33265e4a8507.json,7ad788d39ca3e3d6,exact,exact,768,942,D,0,0,3366,20,20,available_verified,1.0,0.9831,92.083,False,118,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788760,3788760,UEFA Euro 2020,2020,2021-06-18,d12a2f15af6fae5f41e29da9b2f47efdef9e5bb92c7a8ec50986040774bfd549,objects/d1/d12a2f15af6fae5f41e29da9b2f47efdef9e5bb92c7a8ec50986040774bfd549.json,5d9fca44e1587076,exact,exact,785,912,D,1,1,3401,22,22,available_verified,1.0,0.9624,92.717,False,133,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788761,3788761,UEFA Euro 2020,2020,2021-06-18,d1bce34b562baed1ac8bff54cabefbe782022e6b378189f801280f5a1225910f,objects/d1/d1bce34b562baed1ac8bff54cabefbe782022e6b378189f801280f5a1225910f.json,bcd9d53c8a9f9c2e,exact,exact,790,908,H,1,0,3925,23,23,available_verified,1.0,0.9831,96.017,False,118,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788762,3788762,UEFA Euro 2020,2020,2021-06-19,88c276863f4cee1da4e1ff8e13513c3fedba02a4b599799630fe82125407b879,objects/88/88c276863f4cee1da4e1ff8e13513c3fedba02a4b599799630fe82125407b879.json,4068135b80819aa9,exact,exact,772,789,D,1,1,3653,17,17,available_verified,1.0,0.9615,94.967,False,130,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788763,3788763,UEFA Euro 2020,2020,2021-06-19,a02670d0c7bcf62e11bdf618b39d31ec47313d892e49be5c3bea9821b73282a5,objects/a0/a02670d0c7bcf62e11bdf618b39d31ec47313d892e49be5c3bea9821b73282a5.json,aae058f058d78442,exact,exact,916,771,D,1,1,3610,22,22,available_verified,1.0,0.9,94.633,False,110,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788764,3788764,UEFA Euro 2020,2020,2021-06-19,9bc533cfc18494050135772f5b1379211e2356e81ad2706d3fadbcff8cd9cda6,objects/9b/9bc533cfc18494050135772f5b1379211e2356e81ad2706d3fadbcff8cd9cda6.json,32c22a692882cd2e,exact,exact,780,770,A,2,4,3582,20,20,available_verified,1.0,0.9161,94.033,False,143,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788765,3788765,UEFA Euro 2020,2020,2021-06-20,076df0798b3d857f4d799ce6b82dd58bbc9281be61f47f3bb4320bfc095af91b,objects/07/076df0798b3d857f4d799ce6b82dd58bbc9281be61f47f3bb4320bfc095af91b.json,a8edbb863e184027,exact,exact,773,909,H,3,1,3780,43,43,available_verified,1.0,0.98,93.567,False,150,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788766,3788766,UEFA Euro 2020,2020,2021-06-20,da68fbe5f0bdb7a35d1fcef155cc544280f258f0e3ecc8116708d6b64dbd2475,objects/da/da68fbe5f0bdb7a35d1fcef155cc544280f258f0e3ecc8116708d6b64dbd2475.json,76cc4b21c1b746c1,exact,exact,914,907,H,1,0,3136,26,26,available_verified,1.0,0.9154,92.967,False,130,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788767,3788767,UEFA Euro 2020,2020,2021-06-21,7229a9916d9d42ebd6d303550befcf43f4decbbb135a17380d781e8ee70fa9c9,objects/72/7229a9916d9d42ebd6d303550befcf43f4decbbb135a17380d781e8ee70fa9c9.json,70f985c4d53263ea,exact,exact,911,915,A,0,1,3587,23,23,available_verified,1.0,0.963,93.183,False,135,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788768,3788768,UEFA Euro 2020,2020,2021-06-21,d0f9457bc52a7deb859badd7daf273956ba06be4345f7bc776c1c509a7f519d6,objects/d0/d0f9457bc52a7deb859badd7daf273956ba06be4345f7bc776c1c509a7f519d6.json,95f4f003e9ce66e1,exact,exact,1835,782,A,0,2,4085,24,24,available_verified,1.0,0.8618,93.65,False,152,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788769,3788769,UEFA Euro 2020,2020,2021-06-21,8caba8bb79a925c77718409bf7574965fb83aada1c9f23910cdb5685ee632672,objects/8c/8caba8bb79a925c77718409bf7574965fb83aada1c9f23910cdb5685ee632672.json,aab7e4b216c336e8,exact,exact,796,776,A,1,4,3029,22,22,available_verified,1.0,0.876,92.883,False,129,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788770,3788770,UEFA Euro 2020,2020,2021-06-21,992959102dd5d65a4aacf3c8c8850309eacbc281015329edb01e0ebc1026d11d,objects/99/992959102dd5d65a4aacf3c8c8850309eacbc281015329edb01e0ebc1026d11d.json,5d0ad83093084df7,exact,exact,2358,941,A,0,3,3830,30,30,available_verified,1.0,0.993,94.017,False,142,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788771,3788771,UEFA Euro 2020,2020,2021-06-22,795a80d7b40bc355a896b7153648a39ca01645f603b3a3f63e6d27ebf226bc1a,objects/79/795a80d7b40bc355a896b7153648a39ca01645f603b3a3f63e6d27ebf226bc1a.json,0f19f991bfa7bc27,exact,exact,785,942,H,3,1,3692,22,22,available_verified,1.0,0.8966,94.067,False,116,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788772,3788772,UEFA Euro 2020,2020,2021-06-22,a58ea3424064268f22b715bef31c55a6b7729c5d39661c139d1cfe88864753d8,objects/a5/a58ea3424064268f22b715bef31c55a6b7729c5d39661c139d1cfe88864753d8.json,e876b316dd9ca391,exact,exact,912,768,A,0,1,3443,13,13,available_verified,1.0,0.9744,93.217,False,117,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788773,3788773,UEFA Euro 2020,2020,2021-06-23,245cfef3ac8813d07182b7f96dbdedf6c13b6e8aa3d5c255d4955cea2b77a2ca,objects/24/245cfef3ac8813d07182b7f96dbdedf6c13b6e8aa3d5c255d4955cea2b77a2ca.json,a6c0c14b2875d2dc,exact,exact,780,771,D,2,2,3889,21,21,available_verified,1.0,0.9647,95.1,False,85,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788774,3788774,UEFA Euro 2020,2020,2021-06-23,25271f0d3a3442c2a1ab82d992a5dea8058368ebb94c932d02bd08e01ec10ebc,objects/25/25271f0d3a3442c2a1ab82d992a5dea8058368ebb94c932d02bd08e01ec10ebc.json,8c37b1c8b24bff7f,exact,exact,770,916,D,2,2,3675,27,27,available_verified,1.0,0.9766,94.017,False,128,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788775,3788775,UEFA Euro 2020,2020,2021-06-23,11e537fc89de74c3574c8c5d91df03a34b7e078d3edd7c4ea5834ebeb67ee2dd,objects/11/11e537fc89de74c3574c8c5d91df03a34b7e078d3edd7c4ea5834ebeb67ee2dd.json,33a9ce74d34679b1,exact,exact,908,772,A,0,5,3627,22,22,available_verified,1.0,0.9739,94.3,False,115,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3788776,3788776,UEFA Euro 2020,2020,2021-06-23,4c812b52ee1e805866f4d2b9d94d1e6914d01c4091704b1c348bc38f495670d8,objects/4c/4c812b52ee1e805866f4d2b9d94d1e6914d01c4091704b1c348bc38f495670d8.json,f519dcec2e6ee177,exact,wdl_target_conflict,790,789,D,2,2,2879,29,29,available_verified,1.0,0.9883,95.0,False,171,False,False,False,False,False,False,False,wdl_target_conflict:wdl_target_conflict,1,UEFA Euro 2020,False
uefa_euro_2020__sb3794685,3794685,UEFA Euro 2020,2020,2021-06-26,9cf5bc17592edae0b3fd78364f304af8b67adb1d299e61d11f36967dbe42cb1c,objects/9c/9cf5bc17592edae0b3fd78364f304af8b67adb1d299e61d11f36967dbe42cb1c.json,60817d316338ff11,exact,exact,914,915,D,0,0,4882,42,42,available_verified,1.0,0.9154,95.1,True,130,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3794686,3794686,UEFA Euro 2020,2020,2021-06-28,dcba23892f0ff0244494c32096afccd21f5cf1e7295c3a9d31f53e131e61edb8,objects/dc/dcba23892f0ff0244494c32096afccd21f5cf1e7295c3a9d31f53e131e61edb8.json,39ab5b3554e9c0f1,exact,wdl_target_conflict,785,772,A,2,3,4858,35,35,available_verified,1.0,0.9206,96.0,True,126,False,False,False,False,False,False,False,wdl_target_conflict:wdl_target_conflict,1,UEFA Euro 2020,False
uefa_euro_2020__sb3794687,3794687,UEFA Euro 2020,2020,2021-06-27,805c8201bd26abb0c4bd70452c4a0a7548c197ba80994fab474f21adc4272138,objects/80/805c8201bd26abb0c4bd70452c4a0a7548c197ba80994fab474f21adc4272138.json,d7b6580a5161794e,exact,exact,782,780,H,1,0,3793,29,29,available_verified,1.0,0.9573,95.483,False,117,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3794688,3794688,UEFA Euro 2020,2020,2021-06-29,daad57d94b63665ee22463289499b0d5513dce7865eae9a9c14a719ae1ea8fc2,objects/da/daad57d94b63665ee22463289499b0d5513dce7865eae9a9c14a719ae1ea8fc2.json,c6532bde2243b959,exact,exact,768,770,H,2,0,3454,14,14,available_verified,1.0,0.9118,94.133,False,102,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3794689,3794689,UEFA Euro 2020,2020,2021-06-26,d27437dc4f6919552febf013c13321682e49caa9502eb81c2508ab01d0ea1d62,objects/d2/d27437dc4f6919552febf013c13321682e49caa9502eb81c2508ab01d0ea1d62.json,52bde64edd0c751f,exact,mismatch_regulation_goals,907,776,A,0,3,3117,27,27,available_verified,1.0,0.9868,96.333,False,151,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3794690,3794690,UEFA Euro 2020,2020,2021-06-27,ccd18c6308058c9554e522f28bfdfdb8ee3199f755eb0b8dc048afa0b6b7e1bd,objects/cc/ccd18c6308058c9554e522f28bfdfdb8ee3199f755eb0b8dc048afa0b6b7e1bd.json,fa98961ca33587bd,exact,exact,941,912,A,0,2,3099,18,18,available_verified,1.0,0.9833,96.367,False,120,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3794691,3794691,UEFA Euro 2020,2020,2021-06-28,350032c156d4f41a47755d6c1b797367667a93aa05528e66a5433ab301501dcd,objects/35/350032c156d4f41a47755d6c1b797367667a93aa05528e66a5433ab301501dcd.json,f452030be32bff06,exact,exact,771,773,D,3,3,4569,49,49,available_verified,1.0,0.9754,94.1,True,122,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3794692,3794692,UEFA Euro 2020,2020,2021-06-29,9e9bb259ef5c90ad146bac3e75ce9541c7a83f828b629647ab737df7ec80e8ce,objects/9e/9e9bb259ef5c90ad146bac3e75ce9541c7a83f828b629647ab737df7ec80e8ce.json,091cae13554ef48f,exact,exact,790,911,D,1,1,4919,28,28,available_verified,1.0,0.9339,91.95,True,121,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3795107,3795107,UEFA Euro 2020,2020,2021-07-02,d3ed3de173c7cd940e217851f871a0ca84d31d676855faf2aba8ec027426b731,objects/d3/d3ed3de173c7cd940e217851f871a0ca84d31d676855faf2aba8ec027426b731.json,507f2c9ce4289c7a,exact,exact,782,914,A,1,2,3616,24,24,available_verified,1.0,0.9714,97.033,False,140,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3795108,3795108,UEFA Euro 2020,2020,2021-07-02,7cd286e364e7614d75176a8fbf9c442b3a7a7ba73511d6e6a91dcbfe7d9ff5cd,objects/7c/7cd286e364e7614d75176a8fbf9c442b3a7a7ba73511d6e6a91dcbfe7d9ff5cd.json,a3127ec3e05a570c,exact,exact,773,772,D,1,1,4989,46,46,available_verified,1.0,0.9914,94.083,True,116,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3795109,3795109,UEFA Euro 2020,2020,2021-07-03,4089e7e5ac0a3273f00645c3dce70a89065f884fe6fca8aa758e173f3c8627ed,objects/40/4089e7e5ac0a3273f00645c3dce70a89065f884fe6fca8aa758e173f3c8627ed.json,7959adcbfba13231,exact,exact,912,776,A,1,2,3217,27,27,available_verified,1.0,0.9724,96.067,False,145,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3795187,3795187,UEFA Euro 2020,2020,2021-07-03,83e9ebffcac03aac530854f939b9aeaec845bb1fc482426db3dddf425d630aac,objects/83/83e9ebffcac03aac530854f939b9aeaec845bb1fc482426db3dddf425d630aac.json,e1f7315628101d97,exact,exact,911,768,A,0,4,4264,17,17,available_verified,1.0,0.9588,90.083,False,97,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3795220,3795220,UEFA Euro 2020,2020,2021-07-06,0f675fb093f0fe410bad61d131d85db305513a75c9b16375d38568bd0265a070,objects/0f/0f675fb093f0fe410bad61d131d85db305513a75c9b16375d38568bd0265a070.json,3085eceb88cfe8f6,exact,exact,914,772,D,1,1,4824,32,32,available_verified,1.0,0.8785,93.083,True,107,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3795221,3795221,UEFA Euro 2020,2020,2021-07-07,f75e0e782f4abbedb2823051af32e959394d826f4e12e55e526b64ccc6eefb8d,objects/f7/f75e0e782f4abbedb2823051af32e959394d826f4e12e55e526b64ccc6eefb8d.json,4414abe13948a00f,exact,exact,768,776,D,1,1,4691,27,27,available_verified,1.0,0.8739,96.883,True,119,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
uefa_euro_2020__sb3795506,3795506,UEFA Euro 2020,2020,2021-07-11,662e5a13d9433abb6eb573a0a9a3bf95ada7b8df94da38ce47216cf58454f25b,objects/66/662e5a13d9433abb6eb573a0a9a3bf95ada7b8df94da38ce47216cf58454f25b.json,444446337442b94d,exact,exact,914,768,D,1,1,4796,35,35,available_verified,1.0,0.9694,96.417,True,98,True,True,True,True,True,True,True,,1,UEFA Euro 2020,False
fifa_world_cup_2022__sb3857254,3857254,FIFA World Cup 2022,2022,2022-11-22,05b8584eea49fb178102bc067ccb5dad82c1c1988ec971a875a9229e27badb5a,objects/05/05b8584eea49fb178102bc067ccb5dad82c1c1988ec971a875a9229e27badb5a.json,1ff62c6fe0126418,exact,exact,776,777,D,0,0,3680,24,24,available_verified,1.0,0.95,97.6,False,120,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857255,3857255,FIFA World Cup 2022,2022,2022-12-01,dec08979312350b0c3910b5ed15c7e4f7c10f438b733be0231d47a487b74e7a0,objects/de/dec08979312350b0c3910b5ed15c7e4f7c10f438b733be0231d47a487b74e7a0.json,76205345820ac452,exact,exact,778,772,H,2,1,4450,18,18,available_verified,1.0,0.9333,97.017,False,105,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857256,3857256,FIFA World Cup 2022,2022,2022-12-02,e1c5c6d486cac99e336669951946b5d31983b28285089470943f42d16ced7337,objects/e1/e1c5c6d486cac99e336669951946b5d31983b28285089470943f42d16ced7337.json,c5d9d0e9055c5252,exact,exact,786,773,A,2,3,3210,26,26,available_verified,1.0,0.9833,100.3,False,120,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857257,3857257,FIFA World Cup 2022,2022,2022-11-30,a9cc7eef2a5f15d49f2fe5bc2b0040732862c500b1363b3c0f6694cf41498cbf,objects/a9/a9cc7eef2a5f15d49f2fe5bc2b0040732862c500b1363b3c0f6694cf41498cbf.json,adc27765418da745,exact,exact,792,776,H,1,0,3594,22,22,available_verified,1.0,0.9704,96.05,False,135,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
